date,county,state,fips,cases,deaths
3/28/2020,Watauga,North Carolina,37189,5,0
3/28/2020,Wayne,North Carolina,37191,3,0
3/28/2020,Wilson,North Carolina,37195,9,0
3/29/2020,Alamance,North Carolina,37001,6,0
3/29/2020,Alleghany,North Carolina,37005,1,0
3/29/2020,Beaufort,North Carolina,37013,3,0
3/29/2020,Bertie,North Carolina,37015,3,0
3/29/2020,Brunswick,North Carolina,37019,12,0
3/29/2020,Buncombe,North Carolina,37021,19,1
3/29/2020,Burke,North Carolina,37023,4,0
3/29/2020,Cabarrus,North Carolina,37025,29,1
3/29/2020,Caldwell,North Carolina,37027,3,0
3/29/2020,Carteret,North Carolina,37031,8,0
3/29/2020,Caswell,North Carolina,37033,1,0
3/29/2020,Catawba,North Carolina,37035,14,0
3/29/2020,Chatham,North Carolina,37037,13,0
3/29/2020,Cherokee,North Carolina,37039,6,0
3/29/2020,Cleveland,North Carolina,37045,5,0
3/29/2020,Columbus,North Carolina,37047,1,0
3/29/2020,Craven,North Carolina,37049,5,0
3/29/2020,Cumberland,North Carolina,37051,13,0
3/29/2020,Currituck,North Carolina,37053,1,0
3/29/2020,Davidson,North Carolina,37057,16,0
3/29/2020,Davie,North Carolina,37059,6,0
3/29/2020,Duplin,North Carolina,37061,1,0
3/29/2020,Durham,North Carolina,37063,105,0
3/29/2020,Edgecombe,North Carolina,37065,1,0
3/29/2020,Forsyth,North Carolina,37067,35,0
3/29/2020,Franklin,North Carolina,37069,5,0
3/29/2020,Gaston,North Carolina,37071,21,0
3/29/2020,Granville,North Carolina,37077,6,0
3/29/2020,Greene,North Carolina,37079,3,0
3/29/2020,Guilford,North Carolina,37081,39,0
3/29/2020,Halifax,North Carolina,37083,2,0
3/29/2020,Harnett,North Carolina,37085,14,1
3/29/2020,Henderson,North Carolina,37089,13,0
3/29/2020,Hertford,North Carolina,37091,2,0
3/29/2020,Hoke,North Carolina,37093,3,0
3/29/2020,Iredell,North Carolina,37097,21,0
3/29/2020,Johnston,North Carolina,37101,10,1
3/29/2020,Lee,North Carolina,37105,2,0
3/29/2020,Lenoir,North Carolina,37107,3,0
3/29/2020,Lincoln,North Carolina,37109,3,0
3/29/2020,McDowell,North Carolina,37111,4,0
3/29/2020,Mecklenburg,North Carolina,37119,336,1
3/29/2020,Montgomery,North Carolina,37123,3,0
3/29/2020,Moore,North Carolina,37125,6,0
3/29/2020,Nash,North Carolina,37127,3,0
3/29/2020,New Hanover,North Carolina,37129,22,0
3/29/2020,Northampton,North Carolina,37131,25,0
3/29/2020,Onslow,North Carolina,37133,4,0
3/29/2020,Orange,North Carolina,37135,29,0
3/29/2020,Pamlico,North Carolina,37137,1,0
3/29/2020,Pasquotank,North Carolina,37139,2,0
3/29/2020,Perquimans,North Carolina,37143,1,0
3/29/2020,Person,North Carolina,37145,1,0
3/29/2020,Pitt,North Carolina,37147,15,0
3/29/2020,Polk,North Carolina,37149,2,0
3/29/2020,Randolph,North Carolina,37151,15,0
3/29/2020,Robeson,North Carolina,37155,2,0
3/29/2020,Rowan,North Carolina,37159,17,1
3/29/2020,Sampson,North Carolina,37163,1,0
3/29/2020,Scotland,North Carolina,37165,2,0
3/29/2020,Stanly,North Carolina,37167,5,0
3/29/2020,Surry,North Carolina,37171,2,0
3/29/2020,Transylvania,North Carolina,37175,3,0
3/29/2020,Union,North Carolina,37179,38,0
3/29/2020,Vance,North Carolina,37181,3,0
3/29/2020,Wake,North Carolina,37183,146,0
3/29/2020,Washington,North Carolina,37187,1,0
3/29/2020,Watauga,North Carolina,37189,5,0
3/29/2020,Wayne,North Carolina,37191,3,0
3/29/2020,Wilson,North Carolina,37195,10,0
3/29/2020,Yadkin,North Carolina,37197,1,0
3/30/2020,Alamance,North Carolina,37001,7,0
3/30/2020,Alexander,North Carolina,37003,1,0
3/30/2020,Alleghany,North Carolina,37005,2,0
3/30/2020,Beaufort,North Carolina,37013,3,0
3/30/2020,Bertie,North Carolina,37015,5,0
3/30/2020,Brunswick,North Carolina,37019,13,0
3/30/2020,Buncombe,North Carolina,37021,20,1
3/30/2020,Burke,North Carolina,37023,5,0
3/30/2020,Cabarrus,North Carolina,37025,38,1
3/30/2020,Caldwell,North Carolina,37027,3,0
3/30/2020,Carteret,North Carolina,37031,10,0
3/30/2020,Caswell,North Carolina,37033,1,0
3/30/2020,Catawba,North Carolina,37035,14,0
3/30/2020,Chatham,North Carolina,37037,14,0
3/30/2020,Cherokee,North Carolina,37039,7,0
3/30/2020,Cleveland,North Carolina,37045,5,0
3/30/2020,Columbus,North Carolina,37047,2,0
3/30/2020,Craven,North Carolina,37049,5,0
3/30/2020,Cumberland,North Carolina,37051,15,0
3/30/2020,Currituck,North Carolina,37053,1,0
3/30/2020,Davidson,North Carolina,37057,19,0
3/30/2020,Davie,North Carolina,37059,12,0
3/30/2020,Duplin,North Carolina,37061,1,0
3/30/2020,Durham,North Carolina,37063,106,0
3/30/2020,Edgecombe,North Carolina,37065,1,0
3/30/2020,Forsyth,North Carolina,37067,39,0
3/30/2020,Franklin,North Carolina,37069,6,0
3/30/2020,Gaston,North Carolina,37071,22,0
3/30/2020,Granville,North Carolina,37077,7,0
3/30/2020,Greene,North Carolina,37079,3,0
3/30/2020,Guilford,North Carolina,37081,44,0
3/30/2020,Halifax,North Carolina,37083,2,0
3/30/2020,Harnett,North Carolina,37085,15,1
3/30/2020,Henderson,North Carolina,37089,16,0
3/30/2020,Hertford,North Carolina,37091,2,0
3/30/2020,Hoke,North Carolina,37093,3,0
3/30/2020,Iredell,North Carolina,37097,25,0
3/30/2020,Johnston,North Carolina,37101,11,1
3/30/2020,Lee,North Carolina,37105,2,0
3/30/2020,Lenoir,North Carolina,37107,3,0
3/30/2020,Lincoln,North Carolina,37109,3,0
3/30/2020,McDowell,North Carolina,37111,4,0
3/30/2020,Mecklenburg,North Carolina,37119,382,1
3/30/2020,Montgomery,North Carolina,37123,3,0
3/30/2020,Moore,North Carolina,37125,6,0
3/30/2020,Nash,North Carolina,37127,4,0
3/30/2020,New Hanover,North Carolina,37129,26,0
3/30/2020,Northampton,North Carolina,37131,26,0
3/30/2020,Onslow,North Carolina,37133,6,0
3/30/2020,Orange,North Carolina,37135,30,0
3/30/2020,Pamlico,North Carolina,37137,1,0
3/30/2020,Pasquotank,North Carolina,37139,2,0
3/30/2020,Perquimans,North Carolina,37143,1,0
3/30/2020,Person,North Carolina,37145,1,0
3/30/2020,Pitt,North Carolina,37147,16,0
3/30/2020,Polk,North Carolina,37149,2,0
3/30/2020,Randolph,North Carolina,37151,16,0
3/30/2020,Robeson,North Carolina,37155,2,0
3/30/2020,Rowan,North Carolina,37159,18,1
3/30/2020,Rutherford,North Carolina,37161,1,0
3/30/2020,Sampson,North Carolina,37163,1,0
3/30/2020,Scotland,North Carolina,37165,2,0
3/30/2020,Stanly,North Carolina,37167,5,0
3/30/2020,Surry,North Carolina,37171,2,0
3/30/2020,Transylvania,North Carolina,37175,3,0
3/30/2020,Union,North Carolina,37179,38,0
3/30/2020,Vance,North Carolina,37181,3,0
3/30/2020,Wake,North Carolina,37183,166,0
3/30/2020,Washington,North Carolina,37187,1,0
3/30/2020,Watauga,North Carolina,37189,5,0
3/30/2020,Wayne,North Carolina,37191,4,0
3/30/2020,Wilson,North Carolina,37195,11,0
3/30/2020,Yadkin,North Carolina,37197,2,0
3/31/2020,Alamance,North Carolina,37001,7,0
3/31/2020,Alexander,North Carolina,37003,2,0
3/31/2020,Alleghany,North Carolina,37005,2,0
3/31/2020,Anson,North Carolina,37007,1,0
3/31/2020,Beaufort,North Carolina,37013,4,0
3/31/2020,Bertie,North Carolina,37015,6,0
3/31/2020,Brunswick,North Carolina,37019,14,0
3/31/2020,Buncombe,North Carolina,37021,22,1
3/31/2020,Burke,North Carolina,37023,5,0
3/31/2020,Cabarrus,North Carolina,37025,47,1
3/31/2020,Caldwell,North Carolina,37027,3,0
3/31/2020,Carteret,North Carolina,37031,12,0
3/31/2020,Caswell,North Carolina,37033,1,0
3/31/2020,Catawba,North Carolina,37035,15,0
3/31/2020,Chatham,North Carolina,37037,17,0
3/31/2020,Cherokee,North Carolina,37039,8,1
3/31/2020,Clay,North Carolina,37043,1,0
3/31/2020,Cleveland,North Carolina,37045,6,0
3/31/2020,Columbus,North Carolina,37047,2,0
3/31/2020,Craven,North Carolina,37049,6,0
3/31/2020,Cumberland,North Carolina,37051,18,0
3/31/2020,Currituck,North Carolina,37053,1,0
3/31/2020,Davidson,North Carolina,37057,23,0
3/31/2020,Davie,North Carolina,37059,11,0
3/31/2020,Duplin,North Carolina,37061,1,0
3/31/2020,Durham,North Carolina,37063,122,0
3/31/2020,Edgecombe,North Carolina,37065,3,0
3/31/2020,Forsyth,North Carolina,37067,42,1
3/31/2020,Franklin,North Carolina,37069,11,0
3/31/2020,Gaston,North Carolina,37071,29,0
3/31/2020,Granville,North Carolina,37077,9,0
3/31/2020,Greene,North Carolina,37079,3,0
3/31/2020,Guilford,North Carolina,37081,52,1
3/31/2020,Halifax,North Carolina,37083,4,0
3/31/2020,Harnett,North Carolina,37085,18,1
3/31/2020,Henderson,North Carolina,37089,18,0
3/31/2020,Hertford,North Carolina,37091,4,0
3/31/2020,Hoke,North Carolina,37093,4,0
3/31/2020,Iredell,North Carolina,37097,25,0
3/31/2020,Johnston,North Carolina,37101,15,1
3/31/2020,Lee,North Carolina,37105,2,0
3/31/2020,Lenoir,North Carolina,37107,3,0
3/31/2020,Lincoln,North Carolina,37109,4,0
3/31/2020,Martin,North Carolina,37117,2,0
3/31/2020,McDowell,North Carolina,37111,7,0
3/31/2020,Mecklenburg,North Carolina,37119,420,1
3/31/2020,Montgomery,North Carolina,37123,6,0
3/31/2020,Moore,North Carolina,37125,8,0
3/31/2020,Nash,North Carolina,37127,9,0
3/31/2020,New Hanover,North Carolina,37129,28,0
3/31/2020,Northampton,North Carolina,37131,30,0
3/31/2020,Onslow,North Carolina,37133,7,1
3/31/2020,Orange,North Carolina,37135,35,0
3/31/2020,Pamlico,North Carolina,37137,1,0
3/31/2020,Pasquotank,North Carolina,37139,4,0
3/31/2020,Perquimans,North Carolina,37143,1,0
3/31/2020,Person,North Carolina,37145,2,0
3/31/2020,Pitt,North Carolina,37147,27,0
3/31/2020,Polk,North Carolina,37149,3,0
3/31/2020,Randolph,North Carolina,37151,17,0
3/31/2020,Robeson,North Carolina,37155,3,0
3/31/2020,Rockingham,North Carolina,37157,1,0
3/31/2020,Rowan,North Carolina,37159,24,1
3/31/2020,Rutherford,North Carolina,37161,5,0
3/31/2020,Sampson,North Carolina,37163,1,0
3/31/2020,Scotland,North Carolina,37165,2,0
3/31/2020,Stanly,North Carolina,37167,5,0
3/31/2020,Surry,North Carolina,37171,2,0
3/31/2020,Transylvania,North Carolina,37175,5,0
3/31/2020,Union,North Carolina,37179,42,0
3/31/2020,Vance,North Carolina,37181,4,0
3/31/2020,Wake,North Carolina,37183,192,0
3/31/2020,Washington,North Carolina,37187,2,0
3/31/2020,Watauga,North Carolina,37189,5,0
3/31/2020,Wayne,North Carolina,37191,4,0
3/31/2020,Wilkes,North Carolina,37193,2,0
3/31/2020,Wilson,North Carolina,37195,15,0
3/31/2020,Yadkin,North Carolina,37197,3,0
4/1/2020,Alamance,North Carolina,37001,7,0
4/1/2020,Alexander,North Carolina,37003,2,0
4/1/2020,Alleghany,North Carolina,37005,2,0
4/1/2020,Anson,North Carolina,37007,1,0
4/1/2020,Beaufort,North Carolina,37013,5,0
4/1/2020,Bertie,North Carolina,37015,6,0
4/1/2020,Brunswick,North Carolina,37019,14,0
4/1/2020,Buncombe,North Carolina,37021,22,1
4/1/2020,Burke,North Carolina,37023,5,0
4/1/2020,Cabarrus,North Carolina,37025,47,1
4/1/2020,Caldwell,North Carolina,37027,3,0
4/1/2020,Carteret,North Carolina,37031,12,0
4/1/2020,Caswell,North Carolina,37033,1,0
4/1/2020,Catawba,North Carolina,37035,15,0
4/1/2020,Chatham,North Carolina,37037,17,0
4/1/2020,Cherokee,North Carolina,37039,8,1
4/1/2020,Clay,North Carolina,37043,1,0
4/1/2020,Cleveland,North Carolina,37045,6,0
4/1/2020,Columbus,North Carolina,37047,2,0
4/1/2020,Craven,North Carolina,37049,6,0
4/1/2020,Cumberland,North Carolina,37051,19,0
4/1/2020,Currituck,North Carolina,37053,1,0
4/1/2020,Davidson,North Carolina,37057,28,0
4/1/2020,Davie,North Carolina,37059,11,0
4/1/2020,Duplin,North Carolina,37061,1,0
4/1/2020,Durham,North Carolina,37063,126,0
4/1/2020,Edgecombe,North Carolina,37065,3,0
4/1/2020,Forsyth,North Carolina,37067,42,1
4/1/2020,Franklin,North Carolina,37069,11,0
4/1/2020,Gaston,North Carolina,37071,31,0
4/1/2020,Granville,North Carolina,37077,9,0
4/1/2020,Greene,North Carolina,37079,3,0
4/1/2020,Guilford,North Carolina,37081,55,1
4/1/2020,Halifax,North Carolina,37083,4,0
4/1/2020,Harnett,North Carolina,37085,18,1
4/1/2020,Henderson,North Carolina,37089,18,0
4/1/2020,Hertford,North Carolina,37091,4,0
4/1/2020,Hoke,North Carolina,37093,4,0
4/1/2020,Iredell,North Carolina,37097,25,0
4/1/2020,Johnston,North Carolina,37101,17,1
4/1/2020,Lee,North Carolina,37105,3,0
4/1/2020,Lenoir,North Carolina,37107,3,0
4/1/2020,Lincoln,North Carolina,37109,5,0
4/1/2020,Martin,North Carolina,37117,2,0
4/1/2020,McDowell,North Carolina,37111,7,0
4/1/2020,Mecklenburg,North Carolina,37119,444,2
4/1/2020,Montgomery,North Carolina,37123,7,0
4/1/2020,Moore,North Carolina,37125,8,0
4/1/2020,Nash,North Carolina,37127,9,0
4/1/2020,New Hanover,North Carolina,37129,32,0
4/1/2020,Northampton,North Carolina,37131,30,0
4/1/2020,Onslow,North Carolina,37133,7,1
4/1/2020,Orange,North Carolina,37135,37,0
4/1/2020,Pamlico,North Carolina,37137,1,0
4/1/2020,Pasquotank,North Carolina,37139,4,0
4/1/2020,Perquimans,North Carolina,37143,1,0
4/1/2020,Person,North Carolina,37145,2,0
4/1/2020,Pitt,North Carolina,37147,27,0
4/1/2020,Polk,North Carolina,37149,4,0
4/1/2020,Randolph,North Carolina,37151,17,0
4/1/2020,Robeson,North Carolina,37155,3,0
4/1/2020,Rockingham,North Carolina,37157,2,0
4/1/2020,Rowan,North Carolina,37159,24,1
4/1/2020,Rutherford,North Carolina,37161,7,0
4/1/2020,Sampson,North Carolina,37163,1,0
4/1/2020,Scotland,North Carolina,37165,2,0
4/1/2020,Stanly,North Carolina,37167,5,0
4/1/2020,Surry,North Carolina,37171,2,0
4/1/2020,Transylvania,North Carolina,37175,5,0
4/1/2020,Union,North Carolina,37179,47,0
4/1/2020,Vance,North Carolina,37181,4,0
4/1/2020,Wake,North Carolina,37183,195,0
4/1/2020,Washington,North Carolina,37187,2,0
4/1/2020,Watauga,North Carolina,37189,6,0
4/1/2020,Wayne,North Carolina,37191,4,0
4/1/2020,Wilkes,North Carolina,37193,2,0
4/1/2020,Wilson,North Carolina,37195,15,0
4/1/2020,Yadkin,North Carolina,37197,3,0
4/2/2020,Alamance,North Carolina,37001,13,0
4/2/2020,Alexander,North Carolina,37003,2,0
4/2/2020,Alleghany,North Carolina,37005,2,0
4/2/2020,Anson,North Carolina,37007,1,0
4/2/2020,Beaufort,North Carolina,37013,7,0
4/2/2020,Bertie,North Carolina,37015,6,1
4/2/2020,Brunswick,North Carolina,37019,19,0
4/2/2020,Buncombe,North Carolina,37021,22,1
4/2/2020,Burke,North Carolina,37023,9,0
4/2/2020,Cabarrus,North Carolina,37025,50,1
4/2/2020,Caldwell,North Carolina,37027,3,0
4/2/2020,Carteret,North Carolina,37031,13,0
4/2/2020,Caswell,North Carolina,37033,1,0
4/2/2020,Catawba,North Carolina,37035,16,0
4/2/2020,Chatham,North Carolina,37037,19,0
4/2/2020,Cherokee,North Carolina,37039,8,1
4/2/2020,Clay,North Carolina,37043,2,0
4/2/2020,Cleveland,North Carolina,37045,7,0
4/2/2020,Columbus,North Carolina,37047,2,0
4/2/2020,Craven,North Carolina,37049,7,0
4/2/2020,Cumberland,North Carolina,37051,25,0
4/2/2020,Currituck,North Carolina,37053,2,0
4/2/2020,Dare,North Carolina,37055,1,0
4/2/2020,Davidson,North Carolina,37057,35,0
4/2/2020,Davie,North Carolina,37059,11,1
4/2/2020,Duplin,North Carolina,37061,2,0
4/2/2020,Durham,North Carolina,37063,147,0
4/2/2020,Edgecombe,North Carolina,37065,4,0
4/2/2020,Forsyth,North Carolina,37067,56,1
4/2/2020,Franklin,North Carolina,37069,12,0
4/2/2020,Gaston,North Carolina,37071,33,1
4/2/2020,Gates,North Carolina,37073,1,0
4/2/2020,Granville,North Carolina,37077,20,0
4/2/2020,Greene,North Carolina,37079,4,0
4/2/2020,Guilford,North Carolina,37081,71,1
4/2/2020,Halifax,North Carolina,37083,6,0
4/2/2020,Harnett,North Carolina,37085,19,1
4/2/2020,Henderson,North Carolina,37089,22,0
4/2/2020,Hertford,North Carolina,37091,4,0
4/2/2020,Hoke,North Carolina,37093,7,0
4/2/2020,Iredell,North Carolina,37097,31,0
4/2/2020,Johnston,North Carolina,37101,20,1
4/2/2020,Lee,North Carolina,37105,3,0
4/2/2020,Lenoir,North Carolina,37107,3,0
4/2/2020,Lincoln,North Carolina,37109,8,0
4/2/2020,Macon,North Carolina,37113,1,0
4/2/2020,Martin,North Carolina,37117,3,0
4/2/2020,McDowell,North Carolina,37111,8,0
4/2/2020,Mecklenburg,North Carolina,37119,495,2
4/2/2020,Mitchell,North Carolina,37121,1,0
4/2/2020,Montgomery,North Carolina,37123,8,1
4/2/2020,Moore,North Carolina,37125,8,0
4/2/2020,Nash,North Carolina,37127,10,0
4/2/2020,New Hanover,North Carolina,37129,33,0
4/2/2020,Northampton,North Carolina,37131,30,0
4/2/2020,Onslow,North Carolina,37133,8,1
4/2/2020,Orange,North Carolina,37135,37,0
4/2/2020,Pamlico,North Carolina,37137,1,0
4/2/2020,Pasquotank,North Carolina,37139,7,0
4/2/2020,Perquimans,North Carolina,37143,1,0
4/2/2020,Person,North Carolina,37145,2,0
4/2/2020,Pitt,North Carolina,37147,29,0
4/2/2020,Polk,North Carolina,37149,4,0
4/2/2020,Randolph,North Carolina,37151,19,0
4/2/2020,Robeson,North Carolina,37155,3,0
4/2/2020,Rockingham,North Carolina,37157,2,1
4/2/2020,Rowan,North Carolina,37159,31,1
4/2/2020,Rutherford,North Carolina,37161,9,0
4/2/2020,Sampson,North Carolina,37163,1,0
4/2/2020,Scotland,North Carolina,37165,2,0
4/2/2020,Stanly,North Carolina,37167,5,0
4/2/2020,Stokes,North Carolina,37169,2,0
4/2/2020,Surry,North Carolina,37171,2,0
4/2/2020,Transylvania,North Carolina,37175,5,0
4/2/2020,Union,North Carolina,37179,55,0
4/2/2020,Vance,North Carolina,37181,6,0
4/2/2020,Wake,North Carolina,37183,234,0
4/2/2020,Washington,North Carolina,37187,2,0
4/2/2020,Watauga,North Carolina,37189,7,0
4/2/2020,Wayne,North Carolina,37191,6,0
4/2/2020,Wilkes,North Carolina,37193,4,1
4/2/2020,Wilson,North Carolina,37195,17,0
4/2/2020,Yadkin,North Carolina,37197,4,0
4/3/2020,Alamance,North Carolina,37001,14,0
4/3/2020,Alexander,North Carolina,37003,2,0
4/3/2020,Alleghany,North Carolina,37005,2,0
4/3/2020,Anson,North Carolina,37007,3,0
4/3/2020,Beaufort,North Carolina,37013,7,0
4/3/2020,Bertie,North Carolina,37015,6,1
4/3/2020,Bladen,North Carolina,37017,1,0
4/3/2020,Brunswick,North Carolina,37019,22,1
4/3/2020,Buncombe,North Carolina,37021,24,1
4/3/2020,Burke,North Carolina,37023,10,0
4/3/2020,Cabarrus,North Carolina,37025,56,1
4/3/2020,Caldwell,North Carolina,37027,3,0
4/3/2020,Carteret,North Carolina,37031,14,0
4/3/2020,Caswell,North Carolina,37033,1,0
4/3/2020,Catawba,North Carolina,37035,16,1
4/3/2020,Chatham,North Carolina,37037,19,0
4/3/2020,Cherokee,North Carolina,37039,8,1
4/3/2020,Chowan,North Carolina,37041,1,0
4/3/2020,Clay,North Carolina,37043,3,0
4/3/2020,Cleveland,North Carolina,37045,10,0
4/3/2020,Columbus,North Carolina,37047,2,0
4/3/2020,Craven,North Carolina,37049,11,0
4/3/2020,Cumberland,North Carolina,37051,35,0
4/3/2020,Currituck,North Carolina,37053,2,0
4/3/2020,Dare,North Carolina,37055,1,0
4/3/2020,Davidson,North Carolina,37057,43,0
4/3/2020,Davie,North Carolina,37059,12,1
4/3/2020,Duplin,North Carolina,37061,3,0
4/3/2020,Durham,North Carolina,37063,159,0
4/3/2020,Edgecombe,North Carolina,37065,4,0
4/3/2020,Forsyth,North Carolina,37067,63,1
4/3/2020,Franklin,North Carolina,37069,13,0
4/3/2020,Gaston,North Carolina,37071,37,1
4/3/2020,Gates,North Carolina,37073,1,0
4/3/2020,Granville,North Carolina,37077,22,0
4/3/2020,Greene,North Carolina,37079,5,0
4/3/2020,Guilford,North Carolina,37081,79,3
4/3/2020,Halifax,North Carolina,37083,7,0
4/3/2020,Harnett,North Carolina,37085,19,1
4/3/2020,Haywood,North Carolina,37087,1,0
4/3/2020,Henderson,North Carolina,37089,22,1
4/3/2020,Hertford,North Carolina,37091,4,0
4/3/2020,Hoke,North Carolina,37093,9,0
4/3/2020,Iredell,North Carolina,37097,36,0
4/3/2020,Johnston,North Carolina,37101,24,1
4/3/2020,Lee,North Carolina,37105,3,0
4/3/2020,Lenoir,North Carolina,37107,5,0
4/3/2020,Lincoln,North Carolina,37109,9,0
4/3/2020,Macon,North Carolina,37113,1,0
4/3/2020,Martin,North Carolina,37117,3,0
4/3/2020,McDowell,North Carolina,37111,8,0
4/3/2020,Mecklenburg,North Carolina,37119,564,2
4/3/2020,Mitchell,North Carolina,37121,1,0
4/3/2020,Montgomery,North Carolina,37123,8,1
4/3/2020,Moore,North Carolina,37125,8,0
4/3/2020,Nash,North Carolina,37127,14,0
4/3/2020,New Hanover,North Carolina,37129,36,0
4/3/2020,Northampton,North Carolina,37131,33,0
4/3/2020,Onslow,North Carolina,37133,9,1
4/3/2020,Orange,North Carolina,37135,44,0
4/3/2020,Pamlico,North Carolina,37137,2,0
4/3/2020,Pasquotank,North Carolina,37139,7,0
4/3/2020,Perquimans,North Carolina,37143,1,0
4/3/2020,Person,North Carolina,37145,2,0
4/3/2020,Pitt,North Carolina,37147,31,0
4/3/2020,Polk,North Carolina,37149,6,0
4/3/2020,Randolph,North Carolina,37151,19,1
4/3/2020,Robeson,North Carolina,37155,3,0
4/3/2020,Rockingham,North Carolina,37157,3,1
4/3/2020,Rowan,North Carolina,37159,36,1
4/3/2020,Rutherford,North Carolina,37161,10,0
4/3/2020,Sampson,North Carolina,37163,1,0
4/3/2020,Scotland,North Carolina,37165,2,0
4/3/2020,Stanly,North Carolina,37167,7,0
4/3/2020,Stokes,North Carolina,37169,3,0
4/3/2020,Surry,North Carolina,37171,2,0
4/3/2020,Transylvania,North Carolina,37175,5,0
4/3/2020,Union,North Carolina,37179,60,0
